Admin2,City,Confirmed,Date,Deaths,Province_State,d10_Confirmed,d10_Deaths,d11_Confirmed,d11_Deaths,d12_Confirmed,d12_Deaths,d13_Confirmed,d13_Deaths,d14_Confirmed,d14_Deaths,d15_Confirmed,d15_Deaths,d16_Confirmed,d16_Deaths,d17_Confirmed,d17_Deaths,d18_Confirmed,d18_Deaths,d19_Confirmed,d19_Deaths,d1_Confirmed,d1_Deaths,d20_Confirmed,d20_Deaths,d21_Confirmed,d21_Deaths,d22_Confirmed,d22_Deaths,d23_Confirmed,d23_Deaths,d24_Confirmed,d24_Deaths,d25_Confirmed,d25_Deaths,d26_Confirmed,d26_Deaths,d27_Confirmed,d27_Deaths,d28_Confirmed,d28_Deaths,d2_Confirmed,d2_Deaths,d3_Confirmed,d3_Deaths,d4_Confirmed,d4_Deaths,d5_Confirmed,d5_Deaths,d6_Confirmed,d6_Deaths,d7_Confirmed,d7_Deaths,d8_Confirmed,d8_Deaths,d9_Confirmed,d9_Deaths,dWeek_Confirmed,dWeek_Deaths,dYesterday_Confirmed,dYesterday_Deaths,Population
Cedar,,288,11-08-2020,4,Missouri,10,0,0,0,6,0,4,0,0,0,9,0,2,2,1,0,4,0,1,0,7,0,1,0,2,0,1,0,2,0,7,0,2,-1,16,1,0,0,0,0,5,0,2,0,2,0,10,0,3,0,5,0,1,0,5,0,34.0,0.0,7,0,14349.0
Chariton,,119,11-08-2020,0,Missouri,9,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-1,1,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,14,0,4,0,1,0,0,0,2,0,3,0,44.0,0.0,6,0,7426.0
Christian,,2772,11-08-2020,17,Missouri,92,0,0,0,17,0,36,0,23,0,25,0,32,2,29,1,27,0,20,0,42,0,14,0,13,0,21,0,41,2,46,0,25,0,99,0,0,0,0,0,61,0,49,0,36,0,50,0,34,1,37,0,30,0,25,3,309.0,1.0,42,0,88595.0
Clark,,168,11-08-2020,2,Missouri,7,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,1,0,-1,0,1,0,0,0,5,0,0,0,4,0,0,0,3,0,7,0,0,0,0,0,11,0,3,0,16,0,0,1,2,0,5,0,2,0,8,0,38.0,1.0,1,0,6797.0
Clay,,3130,11-08-2020,51,Missouri,73,-1,0,0,34,0,32,0,13,0,14,0,28,3,37,1,65,0,24,0,33,0,23,0,0,-1,17,0,26,0,47,0,12,-1,213,3,0,0,0,0,61,1,58,0,96,0,41,1,40,0,40,1,48,0,70,0,369.0,3.0,33,0,249948.0
Clinton,,628,11-08-2020,33,Missouri,23,4,0,0,7,2,7,0,8,2,8,0,16,1,16,1,11,2,5,0,5,0,4,1,7,2,12,1,6,0,17,3,14,-1,38,5,0,0,0,0,16,4,13,0,6,0,14,4,4,0,12,1,18,0,8,1,70.0,9.0,5,0,20387.0
Cole,,4175,11-08-2020,26,Missouri,210,0,0,0,44,2,27,0,37,0,49,0,93,4,107,0,49,0,57,0,109,0,23,0,43,0,55,0,95,2,69,0,55,-2,108,2,0,0,0,0,151,0,149,0,103,0,72,0,85,0,76,0,120,0,94,2,745.0,0.0,109,0,76745.0
Cooper,,833,11-08-2020,4,Missouri,24,0,0,0,13,0,4,0,1,0,3,0,13,1,6,0,5,0,6,0,17,0,2,0,3,0,14,0,15,0,29,0,5,0,-8,-1,0,0,0,0,30,0,33,0,45,0,10,0,13,0,7,0,17,0,11,1,155.0,0.0,17,0,17709.0
Crawford,,824,11-08-2020,9,Missouri,29,0,0,0,7,0,10,0,8,0,12,0,16,1,10,0,20,0,2,0,29,0,7,0,9,0,14,0,13,1,7,0,11,0,19,-1,0,0,0,0,24,0,19,0,22,0,8,0,4,0,23,0,10,0,10,1,129.0,0.0,29,0,23920.0
Dade,,187,11-08-2020,3,Missouri,5,0,0,0,2,0,0,0,4,0,1,0,4,0,1,0,1,0,2,0,6,0,0,0,2,0,-1,0,0,0,3,0,2,0,14,0,0,0,0,0,12,0,7,0,2,0,5,2,1,1,2,0,3,0,2,0,35.0,3.0,6,0,7561.0
Dallas,,447,11-08-2020,2,Missouri,31,0,0,0,5,0,10,0,0,0,11,0,7,0,6,0,22,0,15,0,10,0,4,0,6,0,3,0,6,0,5,0,11,0,11,0,0,0,0,0,8,0,1,0,11,0,3,0,3,0,5,0,7,0,4,1,41.0,0.0,10,0,16878.0
Daviess,,254,11-08-2020,4,Missouri,6,0,0,0,0,0,-1,-1,2,0,1,0,9,0,5,0,0,0,1,1,2,0,3,0,3,0,1,0,4,1,0,0,7,0,15,1,0,0,0,0,6,0,3,0,2,0,4,0,3,0,1,0,4,0,1,1,21.0,0.0,2,0,8278.0
DeKalb,,404,11-08-2020,5,Missouri,9,0,0,0,1,0,1,0,4,0,9,0,16,0,9,0,3,0,3,0,1,0,4,0,11,0,3,0,17,0,9,0,7,0,16,0,0,0,0,0,16,1,6,0,8,1,21,0,28,0,4,1,4,0,5,0,84.0,3.0,1,0,12547.0
Dent,,312,11-08-2020,4,Missouri,9,0,0,0,1,0,5,0,5,0,5,0,2,0,0,0,3,0,3,0,5,0,3,0,0,0,5,0,4,1,4,0,2,0,18,0,0,0,0,0,10,0,6,0,5,0,2,0,4,0,4,0,3,0,7,1,36.0,0.0,5,0,15573.0
Douglas,,331,11-08-2020,13,Missouri,9,0,0,0,0,0,3,1,1,0,4,0,3,2,1,0,3,0,0,3,4,0,1,0,4,0,9,3,0,0,3,0,5,0,3,0,0,0,0,0,8,0,4,0,1,0,2,0,4,1,3,0,3,0,5,0,26.0,1.0,4,0,13185.0
Dunklin,,1328,11-08-2020,13,Missouri,35,0,0,0,17,0,12,0,12,0,15,0,20,0,28,0,15,0,16,0,12,0,15,0,15,0,14,0,17,1,13,0,11,0,-21,0,0,0,0,0,22,0,37,0,17,0,18,0,13,0,11,0,13,0,3,1,130.0,0.0,12,0,29131.0
Franklin,,3344,11-08-2020,50,Missouri,92,2,0,0,29,0,35,0,49,0,68,0,78,1,31,1,38,0,16,2,74,0,30,0,28,0,37,0,44,6,38,0,47,-1,82,2,0,0,0,0,95,0,38,0,77,0,38,0,27,2,54,0,62,0,64,2,403.0,2.0,74,0,103967.0
Gasconade,,329,11-08-2020,24,Missouri,12,0,0,0,5,0,3,0,7,0,6,0,7,0,2,0,5,0,5,0,4,0,4,0,4,0,6,0,5,0,4,0,1,0,15,0,0,0,0,0,7,0,9,0,6,0,0,0,8,0,6,0,8,0,4,0,40.0,0.0,4,0,14706.0
Gentry,,247,11-08-2020,10,Missouri,4,0,0,0,1,0,0,0,0,0,2,0,4,0,1,0,2,0,1,0,14,0,1,0,1,0,4,0,0,0,2,0,1,0,16,0,0,0,0,0,5,0,10,0,5,0,1,0,3,0,8,0,6,0,7,0,46.0,0.0,14,0,6571.0
Greene,,10550,11-08-2020,153,Missouri,321,8,0,0,79,5,75,4,78,0,78,0,121,4,75,7,95,0,61,5,127,0,84,1,53,1,70,0,98,1,105,7,85,-4,213,4,0,0,0,0,174,1,143,5,132,5,118,0,89,2,99,0,94,0,155,1,882.0,13.0,127,0,293086.0
Grundy,,326,11-08-2020,11,Missouri,8,0,0,0,5,0,0,1,1,0,2,1,1,0,1,0,6,0,4,0,5,0,2,0,3,0,6,1,2,0,1,0,1,0,-1,1,0,0,0,0,1,0,15,0,9,0,8,0,2,0,2,0,2,0,10,0,42.0,0.0,5,0,9850.0
Harrison,,232,11-08-2020,1,Missouri,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,3,0,2,0,5,0,2,0,4,0,7,0,4,0,3,0,3,0,9,0,0,0,0,0,17,0,2,0,2,0,3,0,0,0,6,0,0,0,4,0,35.0,0.0,5,0,8352.0
Henry,,589,11-08-2020,8,Missouri,32,0,0,0,8,0,1,0,4,0,3,1,7,0,11,1,5,0,1,0,28,0,1,0,2,0,9,0,6,0,9,0,11,0,19,0,0,0,0,0,34,0,19,0,31,0,8,0,4,0,21,0,8,0,18,1,145.0,0.0,28,0,21824.0
Hickory,,288,11-08-2020,4,Missouri,40,0,0,0,8,0,5,0,1,0,4,0,5,0,-2,0,7,0,2,0,6,0,3,0,1,0,1,0,5,0,3,0,7,0,11,0,0,0,0,0,13,0,3,0,2,0,3,0,3,0,3,0,1,0,3,1,33.0,0.0,6,0,9544.0
Holt,,163,11-08-2020,1,Missouri,3,0,0,0,4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,9,0,1,0,4,0,3,0,5,0,2,0,1,0,0,0,0,0,0,0,8,0,7,0,6,0,2,0,0,0,4,0,3,0,1,0,36.0,0.0,9,0,4403.0
Howard,,320,11-08-2020,2,Missouri,8,0,0,0,2,0,2,0,1,0,0,0,5,0,4,0,5,0,4,0,4,0,0,0,0,0,4,0,5,0,3,0,3,0,11,0,0,0,0,0,12,0,6,0,12,0,9,0,4,0,0,0,8,0,8,0,47.0,0.0,4,0,10001.0
Howell,,1351,11-08-2020,16,Missouri,58,0,0,0,15,0,33,0,19,0,19,0,19,3,17,1,28,0,8,0,12,0,15,0,20,0,9,0,10,2,17,0,16,0,62,0,0,0,0,0,10,2,11,0,8,0,9,0,8,0,19,0,20,0,8,4,77.0,2.0,12,0,40117.0
Iron,,138,11-08-2020,0,Missouri,8,0,0,0,-1,0,4,0,1,0,0,0,2,0,1,0,2,0,1,0,5,0,1,0,0,0,0,0,4,0,5,0,4,-1,5,1,0,0,0,0,-1,0,8,0,2,0,1,0,5,0,3,0,2,0,3,0,23.0,0.0,5,0,10125.0
Jackson,Kansas City,11979,11-08-2020,145,Missouri,221,7,0,3,111,3,89,0,89,0,90,1,103,4,121,0,157,1,74,1,231,0,114,-1,22,0,86,0,26,0,85,0,76,-3,582,4,0,0,0,0,255,1,269,0,222,0,109,2,116,2,195,0,102,0,115,4,1397.0,5.0,231,0,
Jasper,,6159,11-08-2020,84,Missouri,123,1,0,0,94,2,65,2,11,1,68,0,63,2,73,0,62,0,50,0,120,-1,31,1,6,0,36,0,111,8,40,0,61,-2,-88,2,0,0,0,0,150,1,80,3,79,2,105,2,15,0,38,0,49,0,71,1,587.0,7.0,120,-1,121328.0
Jefferson,,7007,11-08-2020,90,Missouri,174,0,0,0,47,0,66,0,60,0,51,0,115,5,23,1,41,0,15,0,182,0,52,1,42,0,51,0,49,8,44,0,58,-2,84,2,0,0,0,0,184,0,163,0,145,0,94,0,106,1,108,0,90,0,117,5,982.0,1.0,182,0,225081.0
Johnson,,1836,11-08-2020,10,Missouri,54,0,0,0,9,0,7,0,13,0,22,0,24,0,17,0,18,0,-10,-1,31,0,1,0,3,0,12,0,43,1,9,0,4,-2,59,2,0,0,0,0,42,0,70,0,18,0,49,0,14,0,38,0,7,0,10,0,262.0,0.0,31,0,54062.0
Kansas City,,16915,11-08-2020,227,Missouri,403,8,0,0,148,4,122,1,84,0,112,0,128,11,85,7,35,2,77,3,282,0,59,8,119,1,115,1,236,3,162,1,167,-15,-143,5,0,0,0,0,223,0,251,3,267,2,154,0,145,9,221,0,127,0,259,5,1543.0,14.0,282,0,
Knox,,82,11-08-2020,1,Missouri,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,6,0,3,0,0,0,1,0,0,0,3,0,1,0,13.0,0.0,1,0,3959.0
Laclede,,1397,11-08-2020,25,Missouri,28,0,0,0,16,0,9,0,10,0,19,0,33,1,8,0,25,0,7,3,25,0,9,0,10,0,22,0,19,3,15,2,20,-2,71,3,0,0,0,0,25,0,28,0,16,2,19,0,8,0,11,0,13,0,11,1,132.0,2.0,25,0,35723.0
Lafayette,,1072,11-08-2020,26,Missouri,42,0,0,0,9,0,14,0,21,0,13,0,15,0,15,0,13,0,9,0,20,0,7,0,0,0,5,0,15,5,9,0,6,0,30,0,0,0,0,0,27,0,35,0,17,0,20,0,15,0,26,0,10,0,6,2,160.0,0.0,20,0,32708.0
Lawrence,,1381,11-08-2020,26,Missouri,30,0,0,0,21,0,9,1,7,0,27,0,28,6,16,0,12,0,14,0,30,0,18,0,17,0,13,0,16,1,21,0,27,-1,57,1,0,0,0,0,27,0,40,1,28,1,17,0,17,0,29,0,16,0,21,3,188.0,2.0,30,0,38355.0
Lewis,,290,11-08-2020,2,Missouri,14,0,0,0,3,0,3,0,1,0,5,0,6,0,7,0,4,0,2,0,16,0,2,0,2,0,3,0,5,0,8,0,2,0,1,0,0,0,0,0,14,0,5,0,10,0,1,0,9,0,9,0,6,0,2,0,64.0,0.0,16,0,9776.0
Lincoln,,1520,11-08-2020,5,Missouri,45,0,0,0,19,0,14,0,19,0,44,0,26,0,18,0,5,0,11,0,45,0,4,0,15,0,15,0,17,1,13,0,19,1,37,0,0,0,0,0,47,0,22,0,33,0,24,0,15,0,22,0,24,0,19,0,208.0,0.0,45,0,59013.0
Linn,,210,11-08-2020,7,Missouri,7,0,0,0,3,0,1,0,1,0,1,0,2,2,3,0,0,0,1,0,7,0,0,0,0,0,2,1,0,0,5,0,3,0,-2,0,0,0,0,0,7,0,11,0,4,0,2,0,2,0,4,0,0,0,2,3,37.0,0.0,7,0,11920.0
Livingston,,615,11-08-2020,9,Missouri,16,1,0,0,4,0,1,1,1,0,0,0,3,1,2,0,2,0,5,0,5,0,2,0,0,0,6,0,6,1,-5,0,10,1,7,-1,0,0,0,0,6,0,10,0,2,0,1,0,3,0,4,0,4,0,2,0,31.0,0.0,5,0,15227.0
Macon,,336,11-08-2020,1,Missouri,17,0,0,0,11,0,5,0,2,0,2,0,3,0,1,0,1,0,1,0,17,0,0,0,3,0,3,0,3,1,1,0,0,0,5,0,0,0,0,0,17,0,17,0,12,0,15,0,2,0,4,0,6,0,6,0,84.0,0.0,17,0,15117.0
Madison,,590,11-08-2020,3,Missouri,22,0,0,0,9,0,5,0,9,0,7,0,13,0,11,0,7,0,4,1,12,0,10,0,5,0,3,0,10,0,9,0,8,1,31,0,0,0,0,0,9,0,9,0,5,0,2,0,-1,0,9,0,2,0,13,0,45.0,0.0,12,0,12088.0
Maries,,253,11-08-2020,1,Missouri,21,0,0,0,5,0,2,0,1,0,9,0,14,0,6,0,7,0,3,0,5,0,5,0,1,0,9,0,4,0,4,0,3,0,10,0,0,0,0,0,8,0,4,0,6,0,0,0,4,1,4,0,4,0,5,0,31.0,1.0,5,0,8697.0
Marion,,1186,11-08-2020,14,Missouri,32,0,0,0,9,0,23,0,5,0,11,0,19,0,13,0,8,0,12,0,41,0,16,0,9,0,9,0,3,0,12,0,8,0,16,0,0,0,0,0,22,0,22,0,23,0,13,0,37,0,20,0,17,0,21,0,178.0,0.0,41,0,28530.0
McDonald,,1284,11-08-2020,14,Missouri,32,0,0,0,6,1,2,0,4,0,4,0,11,0,1,0,3,0,2,0,6,0,1,0,6,0,9,0,5,0,3,-1,-1,-1,29,1,0,0,0,0,4,1,3,0,2,0,3,1,2,0,5,0,0,0,4,0,25.0,2.0,6,0,22837.0
Mercer,,47,11-08-2020,0,Missouri,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,10.0,0.0,4,0,3617.0
Miller,,1119,11-08-2020,18,Missouri,43,2,0,0,8,2,13,0,6,0,25,0,22,2,8,0,13,0,8,2,19,0,6,0,28,0,15,0,11,0,42,2,13,0,35,0,0,0,0,0,33,0,36,0,17,0,10,3,13,0,13,0,22,0,27,2,141.0,3.0,19,0,25619.0
Mississippi,,513,11-08-2020,6,Missouri,12,0,0,0,4,0,4,0,1,0,1,0,20,1,11,0,4,0,4,0,2,0,8,0,9,0,5,0,4,0,17,1,7,0,4,0,0,0,0,0,3,0,8,0,5,0,8,0,20,0,3,0,5,0,0,0,49.0,0.0,2,0,13180.0
Moniteau,,821,11-08-2020,13,Missouri,40,1,0,0,11,1,5,1,6,0,11,0,18,0,60,0,16,0,6,1,15,0,9,1,6,0,13,0,14,1,14,0,10,0,36,1,0,0,0,0,23,1,13,0,20,0,23,0,8,0,13,0,17,0,15,0,115.0,1.0,15,0,16132.0
Monroe,,234,11-08-2020,2,Missouri,10,0,0,0,4,0,4,0,9,0,6,0,2,1,2,0,3,0,4,0,9,0,3,0,7,0,1,0,11,0,1,0,3,0,9,0,0,0,0,0,9,0,10,0,9,0,-1,0,2,0,4,0,2,0,11,0,42.0,0.0,9,0,8644.0
Montgomery,,230,11-08-2020,2,Missouri,13,0,0,0,6,0,13,0,3,0,3,0,12,0,10,0,4,0,1,0,4,0,1,0,1,0,4,0,5,0,1,0,3,0,6,0,0,0,0,0,6,0,10,0,5,1,3,0,2,0,9,0,3,0,12,0,39.0,1.0,4,0,11551.0
Morgan,,828,11-08-2020,8,Missouri,22,0,0,0,10,0,7,0,4,0,12,0,20,1,7,0,18,0,8,0,9,0,12,0,13,0,12,0,8,1,16,0,9,0,29,0,0,0,0,0,17,0,11,0,17,0,3,0,9,0,17,0,13,0,28,1,83.0,0.0,9,0,20627.0
New Madrid,,946,11-08-2020,23,Missouri,19,0,0,0,8,0,4,0,7,0,12,0,15,2,11,0,16,0,2,0,27,0,4,0,8,0,7,0,15,3,6,0,6,0,8,0,0,0,0,0,21,0,24,0,13,0,11,0,15,0,8,0,15,0,11,1,119.0,0.0,27,0,17076.0
Newton,,2353,11-08-2020,22,Missouri,70,0,0,0,14,0,12,0,11,0,16,0,13,4,33,0,31,0,10,0,28,0,15,0,3,0,11,0,35,1,11,0,17,0,292,2,0,0,0,0,30,0,38,0,18,0,47,0,4,0,7,0,30,0,36,1,172.0,0.0,28,0,58236.0
Nodaway,,1450,11-08-2020,11,Missouri,28,0,42,0,13,0,0,0,8,0,19,0,22,1,12,0,26,0,17,0,0,0,7,0,0,0,30,0,11,0,14,0,18,0,34,0,0,0,4,0,33,0,35,0,33,0,46,0,25,0,0,0,43,0,24,0,172.0,0.0,0,0,22092.0
Oregon,,285,11-08-2020,0,Missouri,9,0,0,0,1,0,4,0,0,0,5,0,0,0,4,0,5,0,1,0,5,0,1,0,3,0,2,0,5,0,9,0,4,0,16,0,0,0,0,0,5,0,10,0,3,0,8,0,1,0,6,0,3,0,2,0,38.0,0.0,5,0,10529.0
Osage,,666,11-08-2020,3,Missouri,43,0,0,0,6,0,4,0,10,0,12,0,13,0,11,0,7,0,7,0,16,0,11,0,16,0,11,0,35,0,27,0,31,0,43,0,0,0,0,0,21,0,14,0,21,0,12,0,11,0,12,0,11,0,11,0,107.0,0.0,16,0,13615.0
Ozark,,241,11-08-2020,1,Missouri,9,0,0,0,3,0,2,0,3,0,5,0,6,0,3,0,11,0,2,0,3,0,4,0,0,0,5,0,1,0,4,0,3,0,4,0,0,0,0,0,4,0,2,0,1,0,1,0,2,0,2,0,1,0,2,0,15.0,0.0,3,0,9174.0
Pemiscot,,833,11-08-2020,14,Missouri,12,1,0,0,6,0,10,0,2,0,5,0,10,0,12,0,5,0,8,0,8,0,4,0,7,0,5,0,12,0,10,1,12,-1,12,1,0,0,0,0,18,0,10,0,13,0,3,0,10,0,10,0,5,0,8,1,72.0,0.0,8,0,15805.0
Perry,,1036,11-08-2020,8,Missouri,34,0,0,0,2,0,3,0,14,0,6,0,10,0,8,0,9,1,1,0,20,0,6,0,7,0,4,0,13,0,5,0,5,-1,14,0,0,0,0,0,30,0,55,0,25,0,6,0,14,0,10,0,11,0,17,0,160.0,0.0,20,0,19136.0
Pettis,,2165,11-08-2020,24,Missouri,79,0,0,0,13,2,10,0,28,0,16,0,39,2,24,1,16,0,27,0,54,0,25,0,21,0,28,0,32,1,30,0,12,0,8,0,0,0,0,0,66,0,97,0,78,0,15,0,18,0,42,0,38,0,48,5,370.0,0.0,54,0,42339.0
Phelps,,1067,11-08-2020,31,Missouri,50,3,0,0,14,0,8,2,1,1,17,0,18,0,9,1,9,1,9,0,39,1,2,0,6,0,18,0,14,0,12,0,28,1,98,3,0,0,0,0,16,0,24,0,29,0,6,0,3,1,18,2,16,0,14,0,135.0,4.0,39,1,44573.0
Pike,,500,11-08-2020,8,Missouri,18,0,0,0,3,0,0,0,2,0,6,0,15,0,7,0,12,0,2,0,8,0,2,0,3,0,11,4,0,0,3,0,1,0,12,0,0,0,0,0,47,0,14,0,14,0,8,0,7,0,16,0,6,0,8,0,114.0,0.0,8,0,18302.0
Platte,,1178,11-08-2020,13,Missouri,22,0,0,0,19,0,14,1,1,0,11,0,9,0,11,0,19,0,5,0,10,0,12,0,6,0,15,0,12,0,12,0,5,0,57,0,0,0,0,0,15,0,23,0,33,0,14,0,16,0,12,0,8,0,15,0,123.0,0.0,10,0,104418.0
Polk,,1145,11-08-2020,11,Missouri,94,0,0,0,31,0,5,0,5,0,10,0,9,2,5,0,13,0,5,0,10,0,15,0,9,0,8,0,9,1,15,0,11,-2,31,2,0,0,0,0,16,0,7,0,6,0,6,0,9,1,5,0,6,0,13,0,59.0,1.0,10,0,32149.0
Pulaski,,1182,11-08-2020,11,Missouri,33,0,0,0,17,0,24,2,16,0,19,0,17,0,21,0,5,0,1,0,28,0,6,0,3,1,16,0,10,0,8,0,11,0,27,0,0,0,0,0,11,0,25,0,11,0,12,0,5,0,16,0,15,0,6,0,108.0,0.0,28,0,52607.0
Putnam,,67,11-08-2020,1,Missouri,3,0,0,0,0,0,1,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,6.0,0.0,0,0,4696.0
Ralls,,260,11-08-2020,0,Missouri,5,0,0,0,3,0,5,0,0,0,2,0,2,0,3,0,1,0,1,0,9,0,3,0,6,0,1,0,4,0,2,0,5,0,4,0,0,0,0,0,7,0,9,0,8,0,4,0,1,0,1,0,0,0,6,0,39.0,0.0,9,0,10309.0
Randolph,,806,11-08-2020,3,Missouri,30,0,0,0,11,0,10,0,4,0,7,0,20,0,13,0,21,0,33,0,11,0,5,0,10,0,12,0,18,0,11,0,9,1,29,0,0,0,0,0,37,0,18,0,20,0,22,0,15,0,3,0,6,0,17,0,126.0,0.0,11,0,24748.0
Ray,,416,11-08-2020,2,Missouri,18,0,0,0,7,0,1,0,3,0,6,0,4,0,3,0,5,0,5,0,25,0,11,0,3,0,0,0,7,0,4,0,7,0,7,0,0,0,0,0,9,0,17,0,16,0,9,0,7,0,18,0,6,0,10,0,101.0,0.0,25,0,23018.0
Reynolds,,108,11-08-2020,1,Missouri,6,0,0,0,3,0,9,0,1,0,5,0,0,0,3,1,2,0,0,0,1,0,0,0,3,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,7,0,2,0,1,0,2,0,-1,0,2,0,5,0,12.0,0.0,1,0,6270.0
Ripley,,344,11-08-2020,5,Missouri,7,0,0,0,2,0,5,0,5,0,7,0,7,0,6,0,8,0,4,0,13,0,7,0,7,0,6,0,10,1,2,0,5,0,31,2,0,0,0,0,14,0,7,0,4,1,6,0,4,0,6,0,6,0,4,0,54.0,1.0,13,0,13288.0
Saline,,1148,11-08-2020,11,Missouri,33,0,0,0,3,0,1,0,12,0,5,0,8,0,10,0,7,0,2,1,29,0,12,0,4,0,11,0,7,0,9,0,7,0,5,0,0,0,0,0,24,0,14,0,26,0,5,0,24,0,15,0,10,0,13,1,137.0,0.0,29,0,22761.0
Schuyler,,83,11-08-2020,0,Missouri,2,0,0,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,6,0,9,0,7,0,6,0,1,0,3,0,2,0,1,0,36.0,0.0,4,0,4660.0
Scotland,,96,11-08-2020,1,Missouri,5,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,5,0,0,0,-1,0,0,0,2,0,3,0,4,0,6,0,3,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,2,0,1,0,1,0,2,0,15.0,0.0,-1,0,4902.0
Scott,,1755,11-08-2020,31,Missouri,50,0,0,0,5,0,22,5,17,1,13,0,21,0,19,0,25,0,17,0,33,0,29,1,22,0,20,0,38,0,22,0,13,0,37,1,0,0,0,0,34,1,43,1,21,2,24,0,15,1,34,0,32,0,35,1,204.0,5.0,33,0,38280.0
Shannon,,295,11-08-2020,6,Missouri,14,1,0,0,0,0,7,0,6,0,3,0,10,1,3,0,12,0,0,0,5,0,2,0,4,0,11,0,2,1,2,0,2,0,5,0,0,0,0,0,3,0,4,0,4,0,2,1,2,0,5,0,8,0,5,0,25.0,1.0,5,0,8166.0
Shelby,,124,11-08-2020,1,Missouri,1,0,0,0,3,0,-1,0,1,0,5,0,3,0,1,0,1,0,1,0,3,0,-1,0,1,0,4,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,1,0,12.0,0.0,3,0,5930.0
St. Charles,,13401,11-08-2020,157,Missouri,320,0,0,0,122,0,143,0,116,0,168,0,250,3,95,0,104,0,65,0,330,0,148,3,130,1,125,0,130,10,157,0,110,-5,410,8,0,0,0,0,361,0,280,0,228,0,204,0,166,1,151,0,180,0,232,9,1720.0,1.0,330,0,402022.0
St. Clair,,165,11-08-2020,1,Missouri,5,0,0,0,2,0,1,0,2,0,0,0,1,0,2,0,1,0,6,0,3,0,1,0,2,0,2,0,3,0,1,0,2,0,6,1,0,0,0,0,10,0,1,0,17,0,1,0,3,0,1,0,1,0,0,0,36.0,0.0,3,0,9397.0
St. Francois,,3514,11-08-2020,30,Missouri,86,0,0,0,25,0,23,0,28,0,35,0,56,3,21,2,16,0,23,0,78,0,25,0,17,0,31,0,36,3,11,0,35,0,38,1,0,0,0,0,79,0,72,0,79,0,28,1,52,0,76,0,29,0,48,2,464.0,1.0,78,0,67215.0
St. Louis,Clayton,35624,11-08-2020,897,Missouri,505,-1,286,4,431,1,173,15,374,0,192,-1,253,4,301,2,216,5,246,0,405,0,141,3,339,0,297,0,131,3,422,0,169,-18,206,33,158,0,175,0,626,2,673,0,545,0,574,1,301,3,508,0,407,-1,228,3,3632.0,6.0,405,0,994205.0
St. Louis City,,9612,11-08-2020,225,Missouri,81,1,60,0,50,0,60,0,57,0,80,0,74,3,54,0,44,0,51,0,140,0,51,0,66,0,37,0,51,2,53,0,45,-16,56,15,47,0,37,0,101,0,164,0,105,0,126,0,75,0,155,0,0,0,127,3,866.0,0.0,140,0,
Ste. Genevieve,,646,11-08-2020,2,Missouri,41,0,0,0,7,0,2,0,18,0,17,0,20,0,10,0,12,0,5,0,33,0,11,0,13,0,7,0,15,0,3,0,7,0,9,0,0,0,0,0,31,0,35,0,26,0,2,0,16,1,23,0,9,0,25,0,166.0,1.0,33,0,17894.0
Stoddard,,1044,11-08-2020,15,Missouri,31,0,0,0,17,0,6,0,5,0,12,0,12,0,28,0,21,0,10,0,17,0,21,0,7,0,8,0,23,0,15,0,15,0,28,0,0,0,0,0,22,0,12,0,14,0,7,0,7,0,14,0,14,0,13,0,93.0,0.0,17,0,29025.0
Stone,,857,11-08-2020,13,Missouri,24,2,0,0,16,0,7,0,11,0,9,0,12,0,2,1,9,0,6,1,16,0,3,0,4,0,9,0,9,1,9,0,9,-1,27,1,0,0,0,0,12,1,25,1,13,0,12,0,9,0,17,0,6,0,11,0,104.0,2.0,16,0,31952.0
Sullivan,,430,11-08-2020,3,Missouri,37,0,0,0,4,0,10,0,5,0,7,0,8,0,4,0,2,0,1,0,4,0,1,0,2,0,2,0,6,0,3,0,5,0,12,1,0,0,0,0,7,0,13,0,9,0,4,0,9,0,3,0,10,2,15,0,49.0,0.0,4,0,6089.0
